qmof_id,name_x,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,id,name_y,CO2 Henry coefficient,CO2 adsorption energy,N2 Henry coefficient,N2 adsorption energy,CO2 parasitic energy (coal),Gravimetric working capacity (coal),Volumetric working capacity (coal),CO2 parasitic energy (nat. gas),Gravimetric working capacity (nat. gas),Volumetric working capacity (nat. gas),Final CO2 purity (nat. gas),CH4 Henry coefficient,CH4 adsorption energy,"Enthalphy of Adsorption @ 5.8 bar, 298K",Enthalphy of Adsorption @ 65bar/298K,Working capacity vol. (5.8-65bar/298K),Working capacity mol. (5.8-65bar/298K),Working capacity fract. (5.8-65bar/298K),Working capacity wt% (5.8-65bar/298K),O2 Henry coefficient,O2 adsorption energy,"Enthalphy of Adsorption @ 5 bar, 298K",Enthalphy of Adsorption @ 140bar/298K,Working capacity vol. (5-140bar/298K),Working capacity mol. (5-140bar/298K),Working capacity fract. (5-140bar/298K),Working capacity wt% (5-140bar/298K),Xe Henry coefficient,Xe adsorption energy,Kr Henry coefficient,Kr adsorption energy,Xe/Kr selectivity @ 298K,Working capacity g/L (5-100bar/298-198K),Working capacity g/L (5-100bar/77K),Working capacity g/L (1-100bar/77K),Working capacity wt% (5-100bar/298-198K),Working capacity wt% (5-100bar/77K),Working capacity wt% (1-100bar/77K),H2S Henry coefficient,H2S adsorption energy,H2O Henry coefficient,H2O adsorption energy,H2S/H2O selectivity @ 298K,CH4/N2 selectivity @ 298K,clean_name
qmof-51e6c53,MOF-5_cooh_2_98_1,Zn8C66H60O26,Zn4C33H30O13,[O-]C(=O)CC(c1ccccc1)CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.RZOKZOYSUCSPDF.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)CC(c1ccccc1)CC(=O)[O-]'],[O-]C(=O)CC(c1ccccc1)CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,160,4.58522,8.51764,0.9493565636899232,3135.1918739875987,P1,1,triclinic,1,False,Haranczyk_MOF5,https://doi.org/10.1021/jp401920y,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1022.90325183,-8.88253,-1014.02072183,0.0,3.974069,0.849756,-3.124313,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT4GWA3JXC4X,qmof_chunks/chunk_22/qmof-51e6c53.cif,1.80342e-05,-18.5580996224,1.98523e-06,-9.5484725004,1.7163112263436,0.0069643938315873,4.29726743526,5.0623938531286,0.0019397627986135,1.1968995016916,0.21747564075432,7.23843e-06,-12.9695441916,-16.731157865855,-19.864196785646,103.14974623553,4.8475233393532,0.62451229957085,7.7754274359854,2.27458e-06,-9.6239864396,-12.420590822545,-15.14388141977,156.65189985812,7.361857575319,0.87805367638877,23.55647186839,4.74916e-05,-18.7770447556,8.17329e-06,-13.389322611,5.8105854557956,13.719420194381,10.54220830502,20.126980904523,1.445240270223,1.1105443060731,2.1202297844292,5.08392e-05,-20.4873033197,2.75311e-05,-27.0182724151,1.8466098339696,3.6461417568745,qmof-51e6c53
qmof-b84e7ef,MOGTUZ_FSR,CdBr4C16H16N6O6,CdBr4C16H16N6O6,C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-].[OH2][Cd][OH2] MOFid-v1.sql.cat0,Cd.PNXPXUDJXYVOFM.QRCAYFMZDKAPGL.MOFkey-v1.sql,['[OH2][Cd][OH2]'],"['C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1', '[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-]']",C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-].[OH2][Cd][OH2],sql,49,0.99718,2.75048,2.242677760520836,607.418019676395,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1039/C4CE01270D,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-305.62292902,-4.21927,-301.40365902,0.0,3.483556,2.885199,-0.598357,True,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,HSE06-D3BJ//PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 2]",False,False,-4906.84343805,0.0,-4906.84343805,0.0,3.825933,1.03445,-2.791483,True,"[None, None]","[None, None]","[None, None]","[None, None]",-328.42529322,-3.90637,-324.51892322000003,0.0,4.028733,3.06969,-0.959043,True,"[None, None]","[None, None]","[None, None]","[None, None]",-363.49019368,-3.90637,-359.58382368,0.0,4.7872390000000005,3.355173,-1.432066,False,"[None, None]","[None, None]","[None, None]","[None, None]",MATBUKKVN5PV8,qmof_chunks/chunk_24/qmof-b84e7ef.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-b84e7ef
qmof-152c5b0,MOHLUR_FSR,Cu2C36H36N8O10,CuC18H18N4O5,O(CCn1cncc1)CCn1cncc1.[Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.sql.cat0,Cu.AUIPSJOVESYDLS.KKEYFWRCBNTPAC.MOFkey-v1.sql,['[Cu]'],"['O(CCn1cncc1)CCn1cncc1', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",O(CCn1cncc1)CCn1cncc1.[Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-],sql,92,1.17813,2.00502,1.623516713220776,887.6000218515692,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1039/b804578j,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-604.44708251,-7.02864,-597.41844251,2.0,0.795263,1.352211,0.556948,True,"[2.0493230000000002, 1.458895]","[2.606271, 1.352211]","[0.556948, -0.106684]","[False, True]",HLE17//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,True,HSE06-D3BJ-HF10//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,True,HSE06-D3BJ//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,True,-3705.46968671,0.0,-3705.46968671,2.0,0.8444260000000001,-1.32874,-2.173166,True,"[3.0309850000000003, 1.0354949999999998]","[0.857819, -1.32874]","[-2.173166, -2.364235]","[False, True]",-645.97769386,-6.14489,-639.83280386,2.0,1.912935,1.755813,-0.157122,True,"[2.943325, 2.361945]","[2.786203, 1.755813]","[-0.157122, -0.606132]","[False, True]",-710.44970416,-6.14489,-704.30481416,2.0,3.681168,2.62751,-1.053658,True,"[4.071479, 3.7918760000000002]","[3.017821, 2.62751]","[-1.053658, -1.164366]","[False, True]",MATAJN4NBGJSP,qmof_chunks/chunk_10/qmof-152c5b0.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-152c5b0
qmof-4eadc5e,MOWSOI_FSR,U4C32H52N4O28,UC8H13NO7,[O-]C(=O)CCC(=O)[O-].[O][U][O] MOFid-v1.sql.cat0,U.KDYFGRWQOYBRFD.MOFkey-v1.sql,['[O][U][O]'],['[O-]C(=O)CCC(=O)[O-]'],[O-]C(=O)CCC(=O)[O-].[O][U][O],sql,120,0.80996,2.0809,2.615776654630639,1201.632681642533,P2_1/c,14,monoclinic,2/m,True,CSD,,PBE-D3BJ,"['U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-790.61226725,-8.84441,-781.7678572499999,0.0,2.217046,1.573271,-0.643775,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 1, 1]",True,False,-16136.03212434,0.0,-16136.03212434,0.0,1.582764,-1.473337,-3.056101,False,"[None, None]","[None, None]","[None, None]","[None, None]",-849.87765478,-8.37808,-841.49957478,0.0,2.8502650000000003,1.852929,-0.997336,False,"[None, None]","[None, None]","[None, None]","[None, None]",-940.80288719,-8.37808,-932.42480719,0.0,3.878853,2.337777,-1.541076,False,"[None, None]","[None, None]","[None, None]","[None, None]",MATSG2GXQ2M2S,qmof_chunks/chunk_4/qmof-4eadc5e.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-4eadc5e
qmof-0e4c081,MOYPAS_FSR,Zn4C124H136N16O16,ZnC31H34N4O4,C(Cn1cncc1)CCn1cncc1.CCCC1(CCC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-].[Zn] MOFid-v1.dia.cat0,Zn.LGCPYQSYWVJQCJ.MXKUBOYSNICNCP.MOFkey-v1.dia,['[Zn]'],"['C(Cn1cncc1)CCn1cncc1', 'CCCC1(CCC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-]']",C(Cn1cncc1)CCn1cncc1.CCCC1(CCC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-].[Zn],dia,296,1.55256,4.10771,1.2505044073511715,3144.6425623058126,Pbcm,57,orthorhombic,mmm,True,CSD,https://doi.org/10.1021/cg8006469,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1896.21307841,-19.30939,-1876.90368841,0.0,2.918095,1.770791,-1.147304,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT4CN5GJPDKV,qmof_chunks/chunk_6/qmof-0e4c081.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-0e4c081
qmof-2c3bc74,MOZCIP_FSR,Ni2C40H24N2O10,NiC20H12NO5,O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat0,Ni.MWVTWFVJZLCBMC.RWHRIIMYBNGFEV.MOFkey-v1.sql,['[Ni][Ni]'],"['O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",O=C(c1ccccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Ni][Ni].n1ccc(cc1)c1ccncc1,sql,78,1.66494,3.37883,1.4951229356522384,899.630258054811,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1039/C4CE02333A,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,True,-549.60190406,-6.1274,-543.4745040600001,0.0,0.609426,0.816882,0.207456,False,"[0.609426, 0.609698]","[0.816882, 0.816942]","[0.207456, 0.207244]","[False, False]",HLE17//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 2, 1]",True,True,HSE06-D3BJ-HF10//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 2, 1]",True,True,HSE06-D3BJ//PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 2, 1]",True,True,-3445.06261929,0.0,-3445.06261929,0.0,0.6871129999999999,-1.717395,-2.404508,False,"[0.6892559999999999, 0.6897430000000002]","[-1.715252, -1.717395]","[-2.404508, -2.407138]","[False, False]",-587.35455771,-5.37942,-581.97513771,0.0,1.970791,1.342267,-0.628524,True,"[1.9707910000000002, 1.971143]","[1.342267, 1.342414]","[-0.628524, -0.628729]","[True, True]",-646.24706711,-5.37942,-640.86764711,0.0,3.706915,1.993888,-1.713027,True,"[3.706925, 3.707005]","[1.993898, 1.993888]","[-1.713027, -1.713117]","[True, True]",MATEKEBQV5LZY,qmof_chunks/chunk_19/qmof-2c3bc74.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-2c3bc74
qmof-b821c26,MUDTOV_FSR,Pb6C72H72O24S24,PbC12H12O4S4,CSc1c(C(=O)[O-])c(SC)c(c(c1SC)C(=O)[O-])SC.[Pb] MOFid-v1.acs.cat0,Pb.GRYJZHAPDYVBJG.MOFkey-v1.acs,['[Pb]'],['CSc1c(C(=O)[O-])c(SC)c(c(c1SC)C(=O)[O-])SC'],CSc1c(C(=O)[O-])c(SC)c(c(c1SC)C(=O)[O-])SC.[Pb],acs,198,5.24237,6.4791,1.756082819951098,3152.688917179846,C2/c,15,monoclinic,2/m,True,CSD,https://doi.org/10.1039/b910265e,PBE-D3BJ,"['H 15Jun2001', 'Pb_d 06Sep2000', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1212.97369741,-17.17958,-1195.79411741,0.0,2.303504,1.849688,-0.453816,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATRB84MMMXJF,qmof_chunks/chunk_18/qmof-b821c26.cif,1.92689e-05,-22.1167466375,1.55074e-06,-12.6545390084,1.5838218875786,0.0065293144759967,7.4529839483436,4.3969628614414,0.0018204492036791,2.0779790502775,0.27492196343126,9.14096e-06,-17.5373844435,-20.392720893301,-20.496472857582,33.629923468496,0.8543762515967,0.37824398340247,1.370419507364,1.68186e-06,-12.6094329593,-15.264847970866,-16.988395733041,77.82012181775,1.9770388130598,0.76637594777046,6.3261287931189,0.000135575,-25.8545603853,1.04006e-05,-18.0294936585,13.035305655443,8.0685600254011,3.8562863133774,7.4041926171193,0.45945902997558,0.21959377674263,0.42162704954839,0.000107546,-26.3719514513,3.64438e-06,-17.7950320349,29.510094995582,5.894579362111,qmof-b821c26
qmof-83affec,MUHPAH_FSR,FePtC14F2H8N6,FePtC14F2H8N6,[C]#N.[Fe].[Pt] MOFid-v1.sql.cat0,FePt.JEVCWSUVFOYBFI.MOFkey-v1.sql,"['[Fe]', '[Pt]']",['[C]#N'],[C]#N.[Fe].[Pt],sql,32,1.20391,2.03383,2.417111261511405,377.2824778806608,C2/m,12,monoclinic,2/m,True,CSD,https://doi.org/10.1002/chem.200901391,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'Pt 04Feb2005', 'C 08Apr2002', 'N 08Apr2002', 'F 08Apr2002']",520,"[3, 3, 2]",True,False,-229.79393653,-3.06688,-226.72705653,0.0,1.91307,2.878466,0.965396,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAT76B57R3YZF,qmof_chunks/chunk_6/qmof-83affec.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-83affec
qmof-430b4c6,MUMKUA_FSR,Cu2C26H26N8O8,CuC13H13N4O4,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-] MOFid-v1.sql.cat0,Cu.CYIDZMCFTVVTJO.MOFkey-v1.sql,['[Cu]'],['[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]'],[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],sql,70,1.25374,2.37957,1.6162443445340056,724.9637800555727,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1039/b207559h,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,True,-463.01819888,-5.28368,-457.73451888,0.0,0.77029,1.134274,0.363984,False,"[1.073759, 0.77029]","[1.228908, 1.134274]","[0.155149, 0.363984]","[True, False]",HLE17//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 1]",True,True,HSE06-D3BJ-HF10//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 1]",True,True,HSE06-D3BJ//PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[2, 2, 1]",True,True,-3089.56686907,0.0,-3089.56686907,0.0,0.806093,-1.554768,-2.360861,False,"[1.086463, 0.806093]","[-1.398534, -1.554768]","[-2.484997, -2.360861]","[False, False]",-495.32556729,-4.63365,-490.69191729,0.0,1.860374,1.530099,-0.330275,False,"[2.200489, 1.8603740000000002]","[1.630335, 1.530099]","[-0.570154, -0.330275]","[True, False]",-545.51255701,-4.63365,-540.87890701,0.0,3.612619,2.393988,-1.218631,False,"[3.833172, 3.6126189999999996]","[2.489359, 2.393988]","[-1.343813, -1.218631]","[True, False]",MATPQLQATUNQP,qmof_chunks/chunk_19/qmof-430b4c6.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-430b4c6
qmof-c9cb5c8,MUNPOB_FSR,Co2C88H70N20O10,CoC44H35N10O5,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH2][Co].c1ncn(c1)c1ccc(cc1)n1cncc1 MOFid-v1.sqp.cat0,Co.JWPDUQLIPMJLOF.NEQFBGHQPUXOFH.MOFkey-v1.sqp,['[OH2][Co]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'c1ncn(c1)c1ccc(cc1)n1cncc1']",[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH2][Co].c1ncn(c1)c1ccc(cc1)n1cncc1,sqp,190,1.1107,2.36773,1.4899297670977918,1878.494560975411,P1,1,triclinic,1,True,CSD,https://doi.org/10.1021/cg9006372,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1310.37157557,-15.27656,-1295.09501557,6.0,0.3800830000000001,1.869822,1.489739,False,"[1.345712, 0.38008300000000017]","[2.503644, 1.869822]","[1.157932, 1.489739]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATUBVDMQ3UGG,qmof_chunks/chunk_13/qmof-c9cb5c8.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-c9cb5c8
qmof-3015833,MUPZED_FSR,Co2C40H32N4O8,CoC20H16N2O4,[Co].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)CCc1ccncc1 MOFid-v1.sql.cat0,Co.DQRKTVIJNCVZAX.QQVIHTHCMHWDBS.MOFkey-v1.sql,['[Co]'],"['[O-]C(=O)c1cccc(c1)C(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[Co].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)CCc1ccncc1,sql,86,1.63631,3.33498,1.490216545626558,907.6708293860838,P-1,2,triclinic,-1,True,CSD,https://doi.org/10.1021/cg100121n,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,True,-586.38435651,-6.69213,-579.69222651,6.0,0.462137,1.518364,1.056227,False,"[0.462137, 1.8593019999999998]","[1.518364, 2.664884]","[1.056227, 0.805582]","[False, False]",HLE17//PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,True,HSE06-D3BJ-HF10//PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,True,HSE06-D3BJ//PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520.0,"[1, 1, 1]",True,True,-3426.61577302,0.0,-3426.61577302,6.0,0.274942,-0.691008,-0.96595,True,"[0.274942, 3.286394]","[-0.691008, 0.990643]","[-0.96595, -2.295751]","[True, True]",-627.35557795,-5.8777,-621.47787795,6.0,2.137555,2.437687,0.300132,True,"[2.137555, 2.829806]","[2.437687, 2.847309]","[0.300132, 0.017503]","[True, True]",-691.04272081,-5.8777,-685.16502081,6.0,3.930106,3.082527,-0.847579,True,"[3.930106, 4.139581]","[3.082527, 3.098464]","[-0.847579, -1.041117]","[True, True]",MATZDJFDVLHQN,qmof_chunks/chunk_13/qmof-3015833.cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qmof-3015833
