,smiles,string,deltaGmin,A2_normalized,deltaGmin_cat,A2_normalized_cat,num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[W],[Tr],[Tr],[Ta],[Ta],[R],[R],rel_shannon,length
64,[R][W][R][R][Ta][Tr][Ta][W][Ta][W][W][Tr][Tr][Ta][Ta][Ta][W][R][Ta][Tr][Ta][W][W][W],R-W-R-R-A-B-A-W-A-W-W-B-B-A-A-A-W-R-A-B-A-W-W-W,-8.637364488888894,0.1737205943317208,very large,large,0.4,3,0.2,2,0.2,3,0.2,2,8.0,0.3333333333333333,4.0,0.1666666666666666,8.0,0.3333333333333333,4.0,0.1666666666666666,0.418388554705249,24
65,[W][Ta][Tr][W][R][R][Ta][R][Tr][Tr][W][Ta][Ta][W][Ta][W][Ta][Ta][W][Ta][Tr][W][W][W][W][R],W-A-B-W-R-R-A-R-B-B-W-A-A-W-A-W-A-A-W-A-B-W-W-W-W-R,-7.629019733333327,0.368746924032462,very large,very large,0.2,4,0.2,2,0.4,2,0.2,2,10.0,0.3846153846153846,4.0,0.1538461538461538,8.0,0.3076923076923077,4.0,0.1538461538461538,0.4008802666966227,26
66,[Tr][Tr][W][W][Ta][R][Ta][Tr][W][W][Ta][W][Ta][W][W][W][R][W][W][R][Ta][Tr][Ta][Ta][R][Ta],B-B-W-W-A-R-A-B-W-W-A-W-A-W-W-W-R-W-W-R-A-B-A-A-R-A,-7.565404777777779,0.3518018196229024,very large,very large,0.6666666666666666,3,0.1666666666666666,2,0.1666666666666666,2,0.0,0,10.0,0.3846153846153846,4.0,0.1538461538461538,8.0,0.3076923076923077,4.0,0.1538461538461538,0.4008802666966227,26
67,[Ta][R][R][Ta][W][Ta][Tr][W][Ta][Tr][Tr][W][Ta][R][W][Ta][W][W][W][W][R][Ta][W][Tr][W][Ta],A-R-R-A-W-A-B-W-A-B-B-W-A-R-W-A-W-W-W-W-R-A-W-B-W-A,-7.391299666666669,0.011819158867098,very large,small,0.3333333333333333,4,0.3333333333333333,2,0.0,0,0.3333333333333333,2,10.0,0.3846153846153846,4.0,0.1538461538461538,8.0,0.3076923076923077,4.0,0.1538461538461538,0.4008802666966227,26
68,[Tr][Ta][Tr][Ta][R][R][W][Ta][W][W][Tr][W][W][Tr][W][Ta][Ta][W][W][Ta][W][R][W][Ta][Ta][R],B-A-B-A-R-R-W-A-W-W-B-W-W-B-W-A-A-W-W-A-W-R-W-A-A-R,-7.163973733333331,0.0877833687104307,very large,medium,0.5,2,0.0,0,0.3333333333333333,2,0.1666666666666666,2,10.0,0.3846153846153846,4.0,0.1538461538461538,8.0,0.3076923076923077,4.0,0.1538461538461538,0.4008802666966227,26
69,[Tr][W][W][W][R][Ta][Ta][Ta][W][Tr][Tr][W][R][Tr][W][W][W][R][Ta][Ta][Ta][Ta][R][Ta][W][W],B-W-W-W-R-A-A-A-W-B-B-W-R-B-W-W-W-R-A-A-A-A-R-A-W-W,-9.433233822222224,0.32063788081686,large,very large,0.5,3,0.1666666666666666,2,0.3333333333333333,4,0.0,0,10.0,0.3846153846153846,4.0,0.1538461538461538,8.0,0.3076923076923077,4.0,0.1538461538461538,0.4008802666966227,26
70,[W][W][W][W][Ta][Ta][Tr][Tr][W][W][R][Ta][Ta][Tr][R][W][R][Ta][Ta][R][W][W][W][Ta][Tr][Ta][W][W],W-W-W-W-A-A-B-B-W-W-R-A-A-B-R-W-R-A-A-R-W-W-W-A-B-A-W-W,-7.623839799999999,0.1354460060280444,very large,large,0.5,4,0.125,2,0.375,2,0.0,0,12.0,0.4285714285714285,4.0,0.1428571428571428,8.0,0.2857142857142857,4.0,0.1428571428571428,0.3832400609166074,28
71,[W][Tr][Ta][Ta][W][W][W][W][Ta][W][Ta][W][W][W][Tr][Tr][W][Ta][Ta][R][Ta][R][W][Tr][R][Ta][R][W],W-B-A-A-W-W-W-W-A-W-A-W-W-W-B-B-W-A-A-R-A-R-W-B-R-A-R-W,-7.548250666666665,0.3192311976632537,very large,very large,0.4,4,0.2,2,0.4,2,0.0,0,12.0,0.4285714285714285,4.0,0.1428571428571428,8.0,0.2857142857142857,4.0,0.1428571428571428,0.3832400609166074,28
72,[Ta][Ta][W][Tr][Ta][R][R][W][W][Tr][Tr][W][W][W][W][W][R][Ta][W][Ta][W][Ta][Tr][W][W][Ta][R][Ta],A-A-W-B-A-R-R-W-W-B-B-W-W-W-W-W-R-A-W-A-W-A-B-W-W-A-R-A,-7.047486066666671,0.1839457274717317,very large,large,0.5,5,0.1666666666666666,2,0.1666666666666666,2,0.1666666666666666,2,12.0,0.4285714285714285,4.0,0.1428571428571428,8.0,0.2857142857142857,4.0,0.1428571428571428,0.3832400609166074,28
73,[Tr][W][Ta][W][R][Ta][W][Tr][W][R][Ta][R][W][Ta][W][W][Ta][W][Ta][Ta][Tr][W][W][Ta][W][Tr][R][W],B-W-A-W-R-A-W-B-W-R-A-R-W-A-W-W-A-W-A-A-B-W-W-A-W-B-R-W,-6.207486266666662,0.0425690618722745,very large,small,0.6666666666666666,2,0.0,0,0.3333333333333333,2,0.0,0,12.0,0.4285714285714285,4.0,0.1428571428571428,8.0,0.2857142857142857,4.0,0.1428571428571428,0.3832400609166074,28
74,[W][Tr][W][Ta][Ta][W][W][Ta][Ta][W][Tr][Tr][Ta][W][W][Ta][R][R][W][W][R][W][W][Ta][W][Ta][R][Tr],W-B-W-A-A-W-W-A-A-W-B-B-A-W-W-A-R-R-W-W-R-W-W-A-W-A-R-B,-6.725927466666666,-0.0712609851149185,very large,very small,0.5,2,0.125,2,0.25,2,0.125,2,12.0,0.4285714285714285,4.0,0.1428571428571428,8.0,0.2857142857142857,4.0,0.1428571428571428,0.3832400609166074,28
75,[R][Tr][Tr][Ta][Tr][Ta][Ta][R][Ta][Ta][Ta][W][W][Ta][W][R][Ta][Ta][W][R][Ta][Tr],R-B-B-A-B-A-A-R-A-A-A-W-W-A-W-R-A-A-W-R-A-B,-11.006703599999993,0.2688713293018416,medium,very large,0.2,2,0.2,2,0.6,3,0.0,0,4.0,0.1818181818181818,4.0,0.1818181818181818,10.0,0.4545454545454545,4.0,0.1818181818181818,0.4167695282293055,22
76,[Tr][Tr][R][W][Ta][Ta][W][R][Ta][R][Ta][Ta][Ta][R][Tr][Tr][Ta][W][Ta][W][Ta][Ta],B-B-R-W-A-A-W-R-A-R-A-A-A-R-B-B-A-W-A-W-A-A,-11.029947755555565,0.8982167887682354,medium,very large,0.0,0,0.4,2,0.6,3,0.0,0,4.0,0.1818181818181818,4.0,0.1818181818181818,10.0,0.4545454545454545,4.0,0.1818181818181818,0.4167695282293055,22
77,[Ta][R][W][R][Ta][R][W][W][Tr][Ta][Ta][R][Ta][Ta][W][Ta][Tr][Ta][Tr][Ta][Ta][Tr],A-R-W-R-A-R-W-W-B-A-A-R-A-A-W-A-B-A-B-A-A-B,-10.75221288888888,0.1656474559531482,large,large,0.25,2,0.0,0,0.75,2,0.0,0,4.0,0.1818181818181818,4.0,0.1818181818181818,10.0,0.4545454545454545,4.0,0.1818181818181818,0.4167695282293055,22
78,[Ta][W][Tr][Ta][R][W][Ta][Tr][Ta][Ta][Ta][W][Ta][R][R][W][Tr][Tr][Ta][R][Ta][Ta],A-W-B-A-R-W-A-B-A-A-A-W-A-R-R-W-B-B-A-R-A-A,-11.225569755555542,0.6913948060070372,medium,very large,0.0,0,0.25,2,0.5,3,0.25,2,4.0,0.1818181818181818,4.0,0.1818181818181818,10.0,0.4545454545454545,4.0,0.1818181818181818,0.4167695282293055,22
79,[Tr][W][Ta][Ta][Tr][W][Ta][Ta][R][R][Ta][Ta][W][Ta][Tr][Tr][Ta][Ta][W][R][Ta][R],B-W-A-A-B-W-A-A-R-R-A-A-W-A-B-B-A-A-W-R-A-R,-10.612028711111089,0.245323594906361,large,very large,0.0,0,0.1666666666666666,2,0.6666666666666666,2,0.1666666666666666,2,4.0,0.1818181818181818,4.0,0.1818181818181818,10.0,0.4545454545454545,4.0,0.1818181818181818,0.4167695282293055,22
80,[Ta][Tr][Tr][R][Ta][Ta][W][Ta][Ta][Tr][R][Tr][Ta][W][W][R][Ta][R][Ta][W][W][Ta][W][Ta],A-B-B-R-A-A-W-A-A-B-R-B-A-W-W-R-A-R-A-W-W-A-W-A,-10.509882377777783,0.3273484574422838,large,very large,0.4,2,0.2,2,0.4,2,0.0,0,6.0,0.25,4.0,0.1666666666666666,10.0,0.4166666666666667,4.0,0.1666666666666666,0.4117631283514721,24
81,[Ta][Ta][Ta][Ta][W][Ta][Ta][R][W][Ta][Ta][R][Ta][Tr][Tr][W][R][W][R][W][Tr][Tr][Ta][W],A-A-A-A-W-A-A-R-W-A-A-R-A-B-B-W-R-W-R-W-B-B-A-W,-9.767585177777772,0.4482423316170425,large,very large,0.0,0,0.4,2,0.6,4,0.0,0,6.0,0.25,4.0,0.1666666666666666,10.0,0.4166666666666667,4.0,0.1666666666666666,0.4117631283514721,24
82,[Ta][Ta][Ta][R][Tr][Ta][R][Ta][Tr][Ta][Ta][W][Ta][W][W][R][W][Ta][W][R][W][Tr][Tr][Ta],A-A-A-R-B-A-R-A-B-A-A-W-A-W-W-R-W-A-W-R-W-B-B-A,-9.17841215555555,-0.3302259134807069,large,very small,0.25,2,0.25,2,0.5,3,0.0,0,6.0,0.25,4.0,0.1666666666666666,10.0,0.4166666666666667,4.0,0.1666666666666666,0.4117631283514721,24
83,[Ta][R][R][R][Ta][W][W][Ta][W][Ta][Ta][Tr][R][Ta][W][Ta][W][Tr][W][Tr][Tr][Ta][Ta][Ta],A-R-R-R-A-W-W-A-W-A-A-B-R-A-W-A-W-B-W-B-B-A-A-A,-10.163111000000004,-0.3400025152608039,large,very small,0.2,2,0.2,2,0.4,3,0.2,3,6.0,0.25,4.0,0.1666666666666666,10.0,0.4166666666666667,4.0,0.1666666666666666,0.4117631283514721,24
84,[Tr][Ta][W][R][Ta][R][W][W][Ta][W][R][Ta][Ta][Ta][W][Tr][Ta][Ta][Ta][R][W][Tr][Ta][Tr],B-A-W-R-A-R-W-W-A-W-R-A-A-A-W-B-A-A-A-R-W-B-A-B,-9.532329644444452,-0.0369107034004544,large,small,0.3333333333333333,2,0.0,0,0.6666666666666666,3,0.0,0,6.0,0.25,4.0,0.1666666666666666,10.0,0.4166666666666667,4.0,0.1666666666666666,0.4117631283514721,24
85,[W][Ta][W][R][W][Ta][Tr][Ta][Ta][W][W][Ta][W][W][R][R][Ta][Ta][Tr][Tr][W][Ta][Tr][Ta][Ta][R],W-A-W-R-W-A-B-A-A-W-W-A-W-W-R-R-A-A-B-B-W-A-B-A-A-R,-8.673717088888889,-0.083695400959259,very large,very small,0.2857142857142857,2,0.1428571428571428,2,0.4285714285714285,2,0.1428571428571428,2,8.0,0.3076923076923077,4.0,0.1538461538461538,10.0,0.3846153846153846,4.0,0.1538461538461538,0.4008802666966226,26
86,[Ta][Ta][Ta][W][W][Ta][R][Ta][Tr][Ta][W][R][Ta][R][R][Ta][W][W][Tr][W][W][W][Ta][Ta][Tr][Tr],A-A-A-W-W-A-R-A-B-A-W-R-A-R-R-A-W-W-B-W-W-W-A-A-B-B,-9.979520644444442,0.4466555548695699,large,very large,0.4285714285714285,3,0.1428571428571428,2,0.2857142857142857,3,0.1428571428571428,2,8.0,0.3076923076923077,4.0,0.1538461538461538,10.0,0.3846153846153846,4.0,0.1538461538461538,0.4008802666966226,26
87,[Ta][W][R][Ta][W][R][W][W][Ta][W][Tr][W][R][Ta][Ta][Tr][Tr][R][W][Ta][W][Ta][Tr][Ta][Ta][Ta],A-W-R-A-W-R-W-W-A-W-B-W-R-A-A-B-B-R-W-A-W-A-B-A-A-A,-8.7689502,-0.0205887304574556,very large,small,0.25,2,0.25,2,0.5,3,0.0,0,8.0,0.3076923076923077,4.0,0.1538461538461538,10.0,0.3846153846153846,4.0,0.1538461538461538,0.4008802666966226,26
88,[Tr][Ta][W][R][Ta][Tr][Ta][W][W][W][R][Ta][Ta][Tr][R][W][Ta][W][Ta][W][Tr][W][R][Ta][Ta][Ta],B-A-W-R-A-B-A-W-W-W-R-A-A-B-R-W-A-W-A-W-B-W-R-A-A-A,-9.034607111111114,-0.0556779308420115,large,very small,0.3333333333333333,3,0.0,0,0.6666666666666666,3,0.0,0,8.0,0.3076923076923077,4.0,0.1538461538461538,10.0,0.3846153846153846,4.0,0.1538461538461538,0.4008802666966226,26
89,[Ta][Ta][Tr][Ta][Tr][Ta][W][Ta][R][W][W][R][W][W][R][Ta][W][Ta][R][W][Tr][Tr][W][Ta][Ta][Ta],A-A-B-A-B-A-W-A-R-W-W-R-W-W-R-A-W-A-R-W-B-B-W-A-A-A,-9.02088477777778,0.197690645810599,large,large,0.4,2,0.2,2,0.4,3,0.0,0,8.0,0.3076923076923077,4.0,0.1538461538461538,10.0,0.3846153846153846,4.0,0.1538461538461538,0.4008802666966226,26
90,[R][Ta][R][R][Tr][Ta][Ta][W][W][W][W][Ta][Tr][Ta][W][W][R][W][Tr][W][Ta][Ta][Ta][Ta][Tr][Ta][W][W],R-A-R-R-B-A-A-W-W-W-W-A-B-A-W-W-R-W-B-W-A-A-A-A-B-A-W-W,-9.57930253333333,0.2340885965357012,large,very large,0.5,4,0.0,0,0.3333333333333333,4,0.1666666666666666,2,10.0,0.3571428571428571,4.0,0.1428571428571428,10.0,0.3571428571428571,4.0,0.1428571428571428,0.3875562754932173,28
91,[W][Tr][W][Ta][Tr][W][W][Ta][W][Ta][W][Ta][W][R][Ta][R][Ta][W][W][Ta][Ta][Ta][R][Tr][Tr][R][W][Ta],W-B-W-A-B-W-W-A-W-A-W-A-W-R-A-R-A-W-W-A-A-A-R-B-B-R-W-A,-8.105163177777772,-0.0214450950078222,very large,small,0.5,2,0.25,2,0.25,3,0.0,0,10.0,0.3571428571428571,4.0,0.1428571428571428,10.0,0.3571428571428571,4.0,0.1428571428571428,0.3875562754932173,28
92,[Tr][Ta][W][Ta][R][Ta][W][W][Ta][W][W][Ta][R][Tr][W][Ta][Tr][Ta][W][Tr][W][Ta][Ta][W][R][R][W][Ta],B-A-W-A-R-A-W-W-A-W-W-A-R-B-W-A-B-A-W-B-W-A-A-W-R-R-W-A,-7.443217866666673,0.0868014833446141,very large,medium,0.5,2,0.0,0,0.25,2,0.25,2,10.0,0.3571428571428571,4.0,0.1428571428571428,10.0,0.3571428571428571,4.0,0.1428571428571428,0.3875562754932173,28
93,[Ta][Tr][W][Ta][R][Ta][W][Ta][R][R][W][Tr][R][Tr][W][W][Ta][Ta][Ta][Ta][W][Ta][W][W][Tr][Ta][W][W],A-B-W-A-R-A-W-A-R-R-W-B-R-B-W-W-A-A-A-A-W-A-W-W-B-A-W-W,-9.812894511111107,0.2563653578051627,large,very large,0.6,2,0.0,0,0.2,4,0.2,2,10.0,0.3571428571428571,4.0,0.1428571428571428,10.0,0.3571428571428571,4.0,0.1428571428571428,0.3875562754932173,28
94,[Tr][W][Ta][Ta][W][Ta][W][W][Ta][Ta][W][Ta][R][Ta][R][R][Tr][Tr][W][W][Tr][Ta][W][Ta][R][Ta][W][W],B-W-A-A-W-A-W-W-A-A-W-A-R-A-R-R-B-B-W-W-B-A-W-A-R-A-W-W,-8.746621177777776,0.0094383125206665,very large,small,0.4285714285714285,2,0.1428571428571428,2,0.2857142857142857,2,0.1428571428571428,2,10.0,0.3571428571428571,4.0,0.1428571428571428,10.0,0.3571428571428571,4.0,0.1428571428571428,0.3875562754932173,28
95,[R][Tr][Ta][W][Tr][Tr][W][Ta][W][W][W][Ta][R][Ta][Ta][Ta][Ta][Tr][Ta][R][W][W][W][W][W][W][Ta][Ta][W][R],R-B-A-W-B-B-W-A-W-W-W-A-R-A-A-A-A-B-A-R-W-W-W-W-W-W-A-A-W-R,-9.38833426666666,0.0409231765998063,large,small,0.4,6,0.2,2,0.4,4,0.0,0,12.0,0.4,4.0,0.1333333333333333,10.0,0.3333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
96,[W][Ta][W][Ta][W][Ta][Tr][Ta][W][W][Ta][Tr][W][R][W][W][W][Ta][R][W][R][R][W][Ta][Tr][Tr][Ta][W][Ta][Ta],W-A-W-A-W-A-B-A-W-W-A-B-W-R-W-W-W-A-R-W-R-R-W-A-B-B-A-W-A-A,-6.850658533333333,-0.041091691778719,very large,small,0.4,3,0.2,2,0.2,2,0.2,2,12.0,0.4,4.0,0.1333333333333333,10.0,0.3333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
97,[Ta][W][Ta][Ta][R][Ta][W][Ta][W][W][R][W][R][W][Tr][Ta][W][Ta][W][Ta][Tr][R][Tr][Ta][W][Ta][W][Tr][W][W],A-W-A-A-R-A-W-A-W-W-R-W-R-W-B-A-W-A-W-A-B-R-B-A-W-A-W-B-W-W,-7.9889344666666675,0.4726184375202366,very large,very large,0.6666666666666666,2,0.0,0,0.3333333333333333,2,0.0,0,12.0,0.4,4.0,0.1333333333333333,10.0,0.3333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
98,[W][Ta][W][R][Ta][W][W][W][Tr][Ta][Ta][Tr][Ta][W][R][Ta][Ta][R][W][R][W][W][W][Tr][W][Ta][Ta][Ta][Tr][W],W-A-W-R-A-W-W-W-B-A-A-B-A-W-R-A-A-R-W-R-W-W-W-B-W-A-A-A-B-W,-7.4060520444444435,0.0077264656854989,very large,small,0.4,3,0.0,0,0.6,3,0.0,0,12.0,0.4,4.0,0.1333333333333333,10.0,0.3333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
99,[Ta][W][Ta][Ta][Tr][W][Ta][W][Tr][R][Ta][Ta][Tr][Tr][R][W][W][Ta][R][Ta][W][Ta][R][W][W][W][W][W][W][Ta],A-W-A-A-B-W-A-W-B-R-A-A-B-B-R-W-W-A-R-A-W-A-R-W-W-W-W-W-W-A,-8.83733262222222,-0.1636921803343267,very large,very small,0.4,6,0.2,2,0.4,2,0.0,0,12.0,0.4,4.0,0.1333333333333333,10.0,0.3333333333333333,4.0,0.1333333333333333,0.3734061033812481,30
100,[Ta][Ta][Tr][Ta][Ta][R][W][R][Ta][Ta][R][Tr][W][Ta][W][Tr][R][Ta][Ta][W][Tr][Ta][Ta][Ta],A-A-B-A-A-R-W-R-A-A-R-B-W-A-W-B-R-A-A-W-B-A-A-A,-12.596504666666666,-0.2201881148622038,medium,very small,0.0,0,0.0,0,1.0,3,0.0,0,4.0,0.1666666666666666,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,0.3909478540072341,24
101,[W][R][Ta][Ta][Ta][Tr][W][Ta][R][R][Ta][Ta][Ta][Ta][W][Tr][R][W][Ta][Tr][Ta][Ta][Ta][Tr],W-R-A-A-A-B-W-A-R-R-A-A-A-A-W-B-R-W-A-B-A-A-A-B,-11.943655288888875,-0.230615188065261,medium,very small,0.0,0,0.0,0,0.75,4,0.25,2,4.0,0.1666666666666666,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,0.3909478540072341,24
102,[Ta][Ta][R][Ta][Ta][Tr][Tr][Ta][Ta][W][W][Ta][Ta][R][R][Ta][Ta][R][W][Ta][Tr][Ta][W][Tr],A-A-R-A-A-B-B-A-A-W-W-A-A-R-R-A-A-R-W-A-B-A-W-B,-12.34517062222223,0.058318444876961,medium,medium,0.125,2,0.125,2,0.625,2,0.125,2,4.0,0.1666666666666666,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,0.3909478540072341,24
103,[R][R][Ta][Tr][Ta][W][W][W][Tr][Ta][R][Ta][Tr][Ta][Ta][R][Ta][W][Ta][Ta][Tr][Ta][Ta][Ta],R-R-A-B-A-W-W-W-B-A-R-A-B-A-A-R-A-W-A-A-B-A-A-A,-13.629452711111112,-0.0598986494396081,small,very small,0.2,3,0.0,0,0.6,3,0.2,2,4.0,0.1666666666666666,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,0.3909478540072341,24
104,[R][Ta][Tr][Tr][R][Ta][Ta][Ta][W][Ta][Ta][Ta][Ta][R][W][W][Tr][Ta][R][Ta][Ta][Ta][W][Tr],R-A-B-B-R-A-A-A-W-A-A-A-A-R-W-W-B-A-R-A-A-A-W-B,-11.99825651111112,0.1946601259715615,medium,large,0.2,2,0.2,2,0.6,4,0.0,0,4.0,0.1666666666666666,4.0,0.1666666666666666,12.0,0.5,4.0,0.1666666666666666,0.3909478540072341,24
105,[R][Ta][W][W][Ta][R][Ta][Ta][W][Ta][Ta][R][Ta][Ta][Ta][Ta][W][Tr][W][W][Tr][Ta][Tr][Ta][Tr][R],R-A-W-W-A-R-A-A-W-A-A-R-A-A-A-A-W-B-W-W-B-A-B-A-B-R,-12.350098999999998,0.5136458594865346,medium,very large,0.4,2,0.0,0,0.6,4,0.0,0,6.0,0.2307692307692307,4.0,0.1538461538461538,12.0,0.4615384615384615,4.0,0.1538461538461538,0.390160778057399,26
106,[Ta][R][W][Ta][Ta][W][W][Tr][Ta][Ta][Tr][R][Ta][W][Ta][W][W][R][Ta][Ta][Ta][R][Ta][Ta][Tr][Tr],A-R-W-A-A-W-W-B-A-A-B-R-A-W-A-W-W-R-A-A-A-R-A-A-B-B,-11.910803622222216,0.4266432874785005,medium,very large,0.2857142857142857,2,0.1428571428571428,2,0.5714285714285714,3,0.0,0,6.0,0.2307692307692307,4.0,0.1538461538461538,12.0,0.4615384615384615,4.0,0.1538461538461538,0.390160778057399,26
107,[R][Ta][W][Ta][R][W][Ta][W][W][Tr][W][Ta][Tr][W][R][Ta][R][Ta][Ta][Ta][Ta][Tr][Ta][Ta][Ta][Tr],R-A-W-A-R-W-A-W-W-B-W-A-B-W-R-A-R-A-A-A-A-B-A-A-A-B,-11.435223511111118,0.2568078737338189,medium,very large,0.3333333333333333,2,0.0,0,0.6666666666666666,4,0.0,0,6.0,0.2307692307692307,4.0,0.1538461538461538,12.0,0.4615384615384615,4.0,0.1538461538461538,0.390160778057399,26
108,[Ta][R][Tr][Ta][Ta][W][W][Tr][W][R][Ta][Ta][Ta][Tr][R][W][Ta][Tr][Ta][Ta][W][Ta][Ta][Ta][R][W],A-R-B-A-A-W-W-B-W-R-A-A-A-B-R-W-A-B-A-A-W-A-A-A-R-W,-11.636718355555557,0.4570666244008874,medium,very large,0.2,2,0.0,0,0.8,3,0.0,0,6.0,0.2307692307692307,4.0,0.1538461538461538,12.0,0.4615384615384615,4.0,0.1538461538461538,0.390160778057399,26
109,[Tr][W][Ta][W][Ta][Ta][W][W][Ta][Tr][Ta][R][Ta][Ta][Ta][Ta][W][Tr][R][R][Tr][Ta][W][Ta][Ta][R],B-W-A-W-A-A-W-W-A-B-A-R-A-A-A-A-W-B-R-R-B-A-W-A-A-R,-11.075478288888888,0.2856594161022771,medium,very large,0.2,2,0.0,0,0.6,4,0.2,2,6.0,0.2307692307692307,4.0,0.1538461538461538,12.0,0.4615384615384615,4.0,0.1538461538461538,0.390160778057399,26
110,[Ta][W][Tr][Ta][Tr][Ta][Ta][W][Ta][Tr][W][Tr][Ta][R][W][W][Ta][W][Ta][Ta][W][R][Ta][R][Ta][R][Ta][W],A-W-B-A-B-A-A-W-A-B-W-B-A-R-W-W-A-W-A-A-W-R-A-R-A-R-A-W,-9.67547526666666,0.0585651553473245,large,medium,0.3333333333333333,2,0.0,0,0.6666666666666666,2,0.0,0,8.0,0.2857142857142857,4.0,0.1428571428571428,12.0,0.4285714285714285,4.0,0.1428571428571428,0.3832400609166074,28
111,[Tr][Ta][Ta][R][W][Ta][W][W][Ta][Ta][W][Ta][W][Ta][Ta][R][Tr][W][R][W][Ta][Ta][R][Ta][Tr][W][Ta][Tr],B-A-A-R-W-A-W-W-A-A-W-A-W-A-A-R-B-W-R-W-A-A-R-A-B-W-A-B,-10.516514355555556,0.1935981773622625,large,large,0.2,2,0.0,0,0.8,2,0.0,0,8.0,0.2857142857142857,4.0,0.1428571428571428,12.0,0.4285714285714285,4.0,0.1428571428571428,0.3832400609166074,28
112,[W][Ta][W][Ta][W][Ta][Ta][Ta][Ta][Tr][W][R][R][R][W][Ta][R][Ta][W][W][Ta][Tr][Tr][W][Ta][Ta][Ta][Tr],W-A-W-A-W-A-A-A-A-B-W-R-R-R-W-A-R-A-W-W-A-B-B-W-A-A-A-B,-11.17671942222223,0.0108942082537951,medium,small,0.2,2,0.2,2,0.4,4,0.2,3,8.0,0.2857142857142857,4.0,0.1428571428571428,12.0,0.4285714285714285,4.0,0.1428571428571428,0.3832400609166074,28
113,[R][Ta][W][Ta][R][Ta][Ta][W][Tr][W][W][Tr][Tr][Ta][Tr][W][Ta][R][W][Ta][Ta][W][Ta][Ta][W][R][Ta][Ta],R-A-W-A-R-A-A-W-B-W-W-B-B-A-B-W-A-R-W-A-A-W-A-A-W-R-A-A,-10.51595617777778,0.2419802465381255,large,very large,0.1666666666666666,2,0.1666666666666666,2,0.6666666666666666,2,0.0,0,8.0,0.2857142857142857,4.0,0.1428571428571428,12.0,0.4285714285714285,4.0,0.1428571428571428,0.3832400609166074,28
114,[Tr][W][Tr][R][W][R][Ta][W][Tr][W][Ta][Ta][Ta][Ta][Tr][R][Ta][Ta][W][Ta][R][Ta][Ta][Ta][Ta][W][W][W],B-W-B-R-W-R-A-W-B-W-A-A-A-A-B-R-A-A-W-A-R-A-A-A-A-W-W-W,-11.000084822222226,0.2668354442874485,medium,very large,0.25,3,0.0,0,0.75,4,0.0,0,8.0,0.2857142857142857,4.0,0.1428571428571428,12.0,0.4285714285714285,4.0,0.1428571428571428,0.3832400609166074,28
115,[W][W][Ta][R][Ta][Ta][W][R][R][Ta][R][Ta][Ta][W][Tr][Tr][W][W][Ta][Ta][Ta][W][Ta][Ta][Tr][W][Ta][W][Tr][W],W-W-A-R-A-A-W-R-R-A-R-A-A-W-B-B-W-W-A-A-A-W-A-A-B-W-A-W-B-W,-10.612373222222214,0.1625808350391545,large,large,0.25,2,0.125,2,0.5,3,0.125,2,10.0,0.3333333333333333,4.0,0.1333333333333333,12.0,0.4,4.0,0.1333333333333333,0.3734061033812481,30
116,[Ta][W][Ta][Ta][Ta][Ta][W][Tr][Tr][Ta][W][Ta][W][Ta][R][R][Ta][R][R][W][W][W][W][Ta][Tr][Ta][W][W][Ta][Tr],A-W-A-A-A-A-W-B-B-A-W-A-W-A-R-R-A-R-R-W-W-W-W-A-B-A-W-W-A-B,-10.489316511111111,0.195385848408526,large,large,0.3333333333333333,4,0.1666666666666666,2,0.1666666666666666,4,0.3333333333333333,2,10.0,0.3333333333333333,4.0,0.1333333333333333,12.0,0.4,4.0,0.1333333333333333,0.3734061033812481,30
117,[Ta][Ta][Ta][Ta][W][R][Ta][Tr][Tr][W][W][W][Ta][W][W][Ta][Ta][R][R][Ta][W][Ta][R][W][Ta][Tr][W][Ta][Tr][W],A-A-A-A-W-R-A-B-B-W-W-W-A-W-W-A-A-R-R-A-W-A-R-W-A-B-W-A-B-W,-10.155248466666668,0.2670561458206534,large,very large,0.3333333333333333,3,0.1666666666666666,2,0.3333333333333333,4,0.1666666666666666,2,10.0,0.3333333333333333,4.0,0.1333333333333333,12.0,0.4,4.0,0.1333333333333333,0.3734061033812481,30
118,[W][Tr][Ta][Ta][Tr][W][Ta][Ta][R][W][Ta][W][W][W][Ta][Ta][R][Ta][W][Tr][Ta][Ta][Ta][W][R][W][W][Ta][Tr][R],W-B-A-A-B-W-A-A-R-W-A-W-W-W-A-A-R-A-W-B-A-A-A-W-R-W-W-A-B-R,-10.864322400000002,-0.0748598647493197,large,very small,0.3333333333333333,3,0.0,0,0.6666666666666666,3,0.0,0,10.0,0.3333333333333333,4.0,0.1333333333333333,12.0,0.4,4.0,0.1333333333333333,0.3734061033812481,30
